Wavelength_nm	Reactant_normalized	PSS_normalized_to_reactant	Reactant_reconstructed_M-1_cm-1	PSS_reconstructed_M-1_cm-1	Product_epsilon_M-1_cm-1	Product_epsilon_raw_M-1_cm-1	Product_lower_nonnegative_M-1_cm-1	Product_upper_nonnegative_M-1_cm-1	Product_error_lower_M-1_cm-1	Product_error_upper_M-1_cm-1
2.98600000e+02	7.66965753e-01	6.33417820e-01	1.76030376e+04	1.45379082e+04	3.67063122e+03	3.67063122e+03	2.97710996e+03	4.31915404e+03	6.93521260e+02	6.48522818e+02
2.98700000e+02	7.69078322e-01	6.34957695e-01	1.76515243e+04	1.45732507e+04	3.65937154e+03	3.65937154e+03	2.96314627e+03	4.31040541e+03	6.96225270e+02	6.51033861e+02
2.98800000e+02	7.71181273e-01	6.36487952e-01	1.76997902e+04	1.46083724e+04	3.64789108e+03	3.64789108e+03	2.94896401e+03	4.30143378e+03	6.98927074e+02	6.53542699e+02
2.98900000e+02	7.73273935e-01	6.38009595e-01	1.77478200e+04	1.46432965e+04	3.63634920e+03	3.63634920e+03	2.93472918e+03	4.29239245e+03	7.01620028e+02	6.56043249e+02
2.99000000e+02	7.75355690e-01	6.39523672e-01	1.77955995e+04	1.46780468e+04	3.62490564e+03	3.62490564e+03	2.92060812e+03	4.28343512e+03	7.04297527e+02	6.58529472e+02
2.99100000e+02	7.77427155e-01	6.41030215e-01	1.78431428e+04	1.47126243e+04	3.61351333e+03	3.61351333e+03	2.90655134e+03	4.27451691e+03	7.06961990e+02	6.61003587e+02
2.99200000e+02	7.79488586e-01	6.42531706e-01	1.78904558e+04	1.47470858e+04	3.60241052e+03	3.60241052e+03	2.89280567e+03	4.26586829e+03	7.09604843e+02	6.63457770e+02
2.99300000e+02	7.81538702e-01	6.44032020e-01	1.79375091e+04	1.47815203e+04	3.59210564e+03	3.59210564e+03	2.87989983e+03	4.25797913e+03	7.12205816e+02	6.65873490e+02
2.99400000e+02	7.83578366e-01	6.45530332e-01	1.79843225e+04	1.48159089e+04	3.58244240e+03	3.58244240e+03	2.86767076e+03	4.25069932e+03	7.14771648e+02	6.68256915e+02
2.99500000e+02	7.85608484e-01	6.47025899e-01	1.80309168e+04	1.48502344e+04	3.57326961e+03	3.57326961e+03	2.85596068e+03	4.24388370e+03	7.17308935e+02	6.70614087e+02
2.99600000e+02	7.87630011e-01	6.48518066e-01	1.80773140e+04	1.48844819e+04	3.56444118e+03	3.56444118e+03	2.84461704e+03	4.23739210e+03	7.19824136e+02	6.72950923e+02
2.99700000e+02	7.89644280e-01	6.50006594e-01	1.81235445e+04	1.49186459e+04	3.55582375e+03	3.55582375e+03	2.83350011e+03	4.23109704e+03	7.22323647e+02	6.75273287e+02
2.99800000e+02	7.91658222e-01	6.51491241e-01	1.81697675e+04	1.49527209e+04	3.54682806e+03	3.54682806e+03	2.82199120e+03	4.22443621e+03	7.24836853e+02	6.77608149e+02
2.99900000e+02	7.93674383e-01	6.52971701e-01	1.82160415e+04	1.49866997e+04	3.53721491e+03	3.53721491e+03	2.80983952e+03	4.21718110e+03	7.27375394e+02	6.79966188e+02
3.00000000e+02	7.95692369e-01	6.54447779e-01	1.82623574e+04	1.50205779e+04	3.52699611e+03	3.52699611e+03	2.79705771e+03	4.20934272e+03	7.29938406e+02	6.82346606e+02
3.00100000e+02	7.97711906e-01	6.55919369e-01	1.83087089e+04	1.50543532e+04	3.51618296e+03	3.51618296e+03	2.78365779e+03	4.20093170e+03	7.32525172e+02	6.84748743e+02
3.00200000e+02	7.99732838e-01	6.57386454e-01	1.83550923e+04	1.50880250e+04	3.50478629e+03	3.50478629e+03	2.76965117e+03	4.19195836e+03	7.35135119e+02	6.87172074e+02
3.00300000e+02	8.01750989e-01	6.58847265e-01	1.84014120e+04	1.51215529e+04	3.49296135e+03	3.49296135e+03	2.75520339e+03	4.18256848e+03	7.37757964e+02	6.89607126e+02
3.00400000e+02	8.03764479e-01	6.60298757e-01	1.84476247e+04	1.51548668e+04	3.48054358e+03	3.48054358e+03	2.74014580e+03	4.17260117e+03	7.40397786e+02	6.92057585e+02
3.00500000e+02	8.05772605e-01	6.61741088e-01	1.84937142e+04	1.51879705e+04	3.46760646e+03	3.46760646e+03	2.72455537e+03	4.16212671e+03	7.43051093e+02	6.94520249e+02
3.00600000e+02	8.07774776e-01	6.63174689e-01	1.85396671e+04	1.52208739e+04	3.45424327e+03	3.45424327e+03	2.70852949e+03	4.15123463e+03	7.45713782e+02	6.96991361e+02
3.00700000e+02	8.09770482e-01	6.64600046e-01	1.85854716e+04	1.52535880e+04	3.44054592e+03	3.44054592e+03	2.69216403e+03	4.14001321e+03	7.48381889e+02	6.99467290e+02
3.00800000e+02	8.11759305e-01	6.66017664e-01	1.86311182e+04	1.52861245e+04	3.42660147e+03	3.42660147e+03	2.67554975e+03	4.12854613e+03	7.51051724e+02	7.01944661e+02
3.00900000e+02	8.13741155e-01	6.67427977e-01	1.86766046e+04	1.53184933e+04	3.41246230e+03	3.41246230e+03	2.65874105e+03	4.11688390e+03	7.53721248e+02	7.04421608e+02
3.01000000e+02	8.15716524e-01	6.68833002e-01	1.87219424e+04	1.53507408e+04	3.39829890e+03	3.39829890e+03	2.64191425e+03	4.10519175e+03	7.56384659e+02	7.06892844e+02
3.01100000e+02	8.17685062e-01	6.70232959e-01	1.87671234e+04	1.53828720e+04	3.38416255e+03	3.38416255e+03	2.62512288e+03	4.09351883e+03	7.59039675e+02	7.09356279e+02
3.01200000e+02	8.19646510e-01	6.71628129e-01	1.88121416e+04	1.54148933e+04	3.37010371e+03	3.37010371e+03	2.60841957e+03	4.08191365e+03	7.61684140e+02	7.11809939e+02
3.01300000e+02	8.21600698e-01	6.73018855e-01	1.88569932e+04	1.54468126e+04	3.35617205e+03	3.35617205e+03	2.59185603e+03	4.07042402e+03	7.64316027e+02	7.14251969e+02
3.01400000e+02	8.23546182e-01	6.74405518e-01	1.89016450e+04	1.54786386e+04	3.34252480e+03	3.34252480e+03	2.57559687e+03	4.05920039e+03	7.66927931e+02	7.16675581e+02
3.01500000e+02	8.25484127e-01	6.75792231e-01	1.89461238e+04	1.55104658e+04	3.32949632e+03	3.32949632e+03	2.55998762e+03	4.04856693e+03	7.69508696e+02	7.19070610e+02
3.01600000e+02	8.27420009e-01	6.77184543e-01	1.89905553e+04	1.55424215e+04	3.31721973e+03	3.31721973e+03	2.54516043e+03	4.03865780e+03	7.72059301e+02	7.21438062e+02
3.01700000e+02	8.29350719e-01	6.78581079e-01	1.90348680e+04	1.55744741e+04	3.30580468e+03	3.30580468e+03	2.53123237e+03	4.02957577e+03	7.74572312e+02	7.23771084e+02
3.01800000e+02	8.31273306e-01	6.79980607e-01	1.90789943e+04	1.56065954e+04	3.29536282e+03	3.29536282e+03	2.51832243e+03	4.02142574e+03	7.77040386e+02	7.26062916e+02
3.01900000e+02	8.33184977e-01	6.81382039e-01	1.91228701e+04	1.56387604e+04	3.28600783e+03	3.28600783e+03	2.50655155e+03	4.01431472e+03	7.79456281e+02	7.28306888e+02
3.02000000e+02	8.35084272e-01	6.82781493e-01	1.91664619e+04	1.56708800e+04	3.27745349e+03	3.27745349e+03	2.49562444e+03	4.00796473e+03	7.81829047e+02	7.30511234e+02
3.02100000e+02	8.36963987e-01	6.84171315e-01	1.92096042e+04	1.57027786e+04	3.26948770e+03	3.26948770e+03	2.48532893e+03	4.00216359e+03	7.84158767e+02	7.32675887e+02
3.02200000e+02	8.38819954e-01	6.85548397e-01	1.92522015e+04	1.57343847e+04	3.26212526e+03	3.26212526e+03	2.47568488e+03	3.99692140e+03	7.86440381e+02	7.34796143e+02
3.02300000e+02	8.40652375e-01	6.86912328e-01	1.92942583e+04	1.57656890e+04	3.25530688e+03	3.25530688e+03	2.46663057e+03	3.99218110e+03	7.88676311e+02	7.36874217e+02
3.02400000e+02	8.42461546e-01	6.88262754e-01	1.93357816e+04	1.57966833e+04	3.24897138e+03	3.24897138e+03	2.45810223e+03	3.98788387e+03	7.90869151e+02	7.38912484e+02
3.02500000e+02	8.44247858e-01	6.89599372e-01	1.93767802e+04	1.58273608e+04	3.24305566e+03	3.24305566e+03	2.45003399e+03	3.98396913e+03	7.93021664e+02	7.40913475e+02
3.02600000e+02	8.46016940e-01	6.90922417e-01	1.94173833e+04	1.58577267e+04	3.23712598e+03	3.23712598e+03	2.44196993e+03	3.98002356e+03	7.95156053e+02	7.42897573e+02
3.02700000e+02	8.47777429e-01	6.92239770e-01	1.94577892e+04	1.58879620e+04	3.23130167e+03	3.23130167e+03	2.43402444e+03	3.97617111e+03	7.97277230e+02	7.44869438e+02
3.02800000e+02	8.49531033e-01	6.93551055e-01	1.94980371e+04	1.59180580e+04	3.22540459e+03	3.22540459e+03	2.42601093e+03	3.97224142e+03	7.99393662e+02	7.46836832e+02
3.02900000e+02	8.51278570e-01	6.94854483e-01	1.95381458e+04	1.59479736e+04	3.21918150e+03	3.21918150e+03	2.41766586e+03	3.96799067e+03	8.01515637e+02	7.48809167e+02
3.03000000e+02	8.53021051e-01	6.96148400e-01	1.95781384e+04	1.59776710e+04	3.21237753e+03	3.21237753e+03	2.40872382e+03	3.96317364e+03	8.03653718e+02	7.50796105e+02
3.03100000e+02	8.54759683e-01	6.97431288e-01	1.96180426e+04	1.60071152e+04	3.20473619e+03	3.20473619e+03	2.39891746e+03	3.95754376e+03	8.05818735e+02	7.52807561e+02
3.03200000e+02	8.56480371e-01	6.98700968e-01	1.96575351e+04	1.60362563e+04	3.19717721e+03	3.19717721e+03	2.38921593e+03	3.95197535e+03	8.07961278e+02	7.54798139e+02
3.03300000e+02	8.58177859e-01	6.99943704e-01	1.96964950e+04	1.60647790e+04	3.18869512e+03	3.18869512e+03	2.37858211e+03	3.94549176e+03	8.10113004e+02	7.56796638e+02
3.03400000e+02	8.59851981e-01	7.01161406e-01	1.97349187e+04	1.60927272e+04	3.17950270e+03	3.17950270e+03	2.36723687e+03	3.93829838e+03	8.12265832e+02	7.58795678e+02
3.03500000e+02	8.61502624e-01	7.02356005e-01	1.97728034e+04	1.61201450e+04	3.16981065e+03	3.16981065e+03	2.35539883e+03	3.93059864e+03	8.14411814e+02	7.60787997e+02
3.03600000e+02	8.63129724e-01	7.03529452e-01	1.98101479e+04	1.61470774e+04	3.15982759e+03	3.15982759e+03	2.34328446e+03	3.92259405e+03	8.16543131e+02	7.62766457e+02
3.03700000e+02	8.64734288e-01	7.04684480e-01	1.98469751e+04	1.61735871e+04	3.14975689e+03	3.14975689e+03	2.33110357e+03	3.91448206e+03	8.18653318e+02	7.64725175e+02
3.03800000e+02	8.66321390e-01	7.05829408e-01	1.98834015e+04	1.61998649e+04	3.14005343e+03	3.14005343e+03	2.31932246e+03	3.90670727e+03	8.20730972e+02	7.66653841e+02
3.03900000e+02	8.67894700e-01	7.06973821e-01	1.99195114e+04	1.62261310e+04	3.13141859e+03	3.13141859e+03	2.30866458e+03	3.89995096e+03	8.22754012e+02	7.68532365e+02
3.04000000e+02	8.69454290e-01	7.08118058e-01	1.99553064e+04	1.62523930e+04	3.12388187e+03	3.12388187e+03	2.29916045e+03	3.89424169e+03	8.24721420e+02	7.70359822e+02
3.04100000e+02	8.71000354e-01	7.09262600e-01	1.99907909e+04	1.62786620e+04	3.11747751e+03	3.11747751e+03	2.29084538e+03	3.88961276e+03	8.26632135e+02	7.72135245e+02
3.04200000e+02	8.72533205e-01	7.10408064e-01	2.00259722e+04	1.63049521e+04	3.11224458e+03	3.11224458e+03	2.28375954e+03	3.88610220e+03	8.28485042e+02	7.73857624e+02
3.04300000e+02	8.74055058e-01	7.11551128e-01	2.00609010e+04	1.63311872e+04	3.10765629e+03	3.10765629e+03	2.27735419e+03	3.88320335e+03	8.30302107e+02	7.75547058e+02
3.04400000e+02	8.75565100e-01	7.12685642e-01	2.00955588e+04	1.63572260e+04	3.10313697e+03	3.10313697e+03	2.27103314e+03	3.88035922e+03	8.32103831e+02	7.77222249e+02
3.04500000e+02	8.77062546e-01	7.13810100e-01	2.01299275e+04	1.63830340e+04	3.09859360e+03	3.09859360e+03	2.26470078e+03	3.87747916e+03	8.33892820e+02	7.78885561e+02
3.04600000e+02	8.78550321e-01	7.14924491e-01	2.01640742e+04	1.64086110e+04	3.09378703e+03	3.09378703e+03	2.25810591e+03	3.87433508e+03	8.35681120e+02	7.80548051e+02
3.04700000e+02	8.80031440e-01	7.16028860e-01	2.01980681e+04	1.64339580e+04	3.08847650e+03	3.08847650e+03	2.25099557e+03	3.87069743e+03	8.37480936e+02	7.82220923e+02
3.04800000e+02	8.81509007e-01	7.17123305e-01	2.02319805e+04	1.64590772e+04	3.08241968e+03	3.08241968e+03	2.24311505e+03	3.86633520e+03	8.39304628e+02	7.83915523e+02
3.04900000e+02	8.82979399e-01	7.18208026e-01	2.02657283e+04	1.64839732e+04	3.07593225e+03	3.07593225e+03	2.23479569e+03	3.86154974e+03	8.41136551e+02	7.85617496e+02
3.05000000e+02	8.84456323e-01	7.19288297e-01	2.02996260e+04	1.65087670e+04	3.06844903e+03	3.06844903e+03	2.22543650e+03	3.85580885e+03	8.43012527e+02	7.87359821e+02
3.05100000e+02	8.85942121e-01	7.20364681e-01	2.03337273e+04	1.65334717e+04	3.05983822e+03	3.05983822e+03	2.21489823e+03	3.84898755e+03	8.44939987e+02	7.89149330e+02
3.05200000e+02	8.87434544e-01	7.21436223e-01	2.03679807e+04	1.65580652e+04	3.05018308e+03	3.05018308e+03	2.20326968e+03	3.84116401e+03	8.46913403e+02	7.90980932e+02
3.05300000e+02	8.88931521e-01	7.22502074e-01	2.04023386e+04	1.65825281e+04	3.03956369e+03	3.03956369e+03	2.19063613e+03	3.83241351e+03	8.48927561e+02	7.92849824e+02
3.05400000e+02	8.90431160e-01	7.23561495e-01	2.04367576e+04	1.66068435e+04	3.02805694e+03	3.02805694e+03	2.17707938e+03	3.82280843e+03	8.50977558e+02	7.94751492e+02
3.05500000e+02	8.91932054e-01	7.24616800e-01	2.04712054e+04	1.66310643e+04	3.01601866e+03	3.01601866e+03	2.16297000e+03	3.81269111e+03	8.53048655e+02	7.96672449e+02
3.05600000e+02	8.93426949e-01	7.25664214e-01	2.05055156e+04	1.66551041e+04	3.00364525e+03	3.00364525e+03	2.14851954e+03	3.80224398e+03	8.55125710e+02	7.98598727e+02
3.05700000e+02	8.94915822e-01	7.26704812e-01	2.05396875e+04	1.66789874e+04	2.99105074e+03	2.99105074e+03	2.13384628e+03	3.79157717e+03	8.57204460e+02	8.00526433e+02
3.05800000e+02	8.96398780e-01	7.27739762e-01	2.05737236e+04	1.67027411e+04	2.97834853e+03	2.97834853e+03	2.11906772e+03	3.78080035e+03	8.59280810e+02	8.02451829e+02
3.05900000e+02	8.97876059e-01	7.28770333e-01	2.06076294e+04	1.67263943e+04	2.96565140e+03	2.96565140e+03	2.10430057e+03	3.77002273e+03	8.61350827e+02	8.04371329e+02
3.06000000e+02	8.99347852e-01	7.29797532e-01	2.06414093e+04	1.67499701e+04	2.95304897e+03	2.95304897e+03	2.08963758e+03	3.75933106e+03	8.63411391e+02	8.06282089e+02
3.06100000e+02	9.00811814e-01	7.30820310e-01	2.06750095e+04	1.67734444e+04	2.94062256e+03	2.94062256e+03	2.07516562e+03	3.74880155e+03	8.65456944e+02	8.08178987e+02
3.06200000e+02	9.02263411e-01	7.31838279e-01	2.07083259e+04	1.67968083e+04	2.92870065e+03	2.92870065e+03	2.06123027e+03	3.73874696e+03	8.67470380e+02	8.10046314e+02
3.06300000e+02	9.03704683e-01	7.32853124e-01	2.07414053e+04	1.68201006e+04	2.91729302e+03	2.91729302e+03	2.04783948e+03	3.72917881e+03	8.69453542e+02	8.11885793e+02
3.06400000e+02	9.05137729e-01	7.33866590e-01	2.07742959e+04	1.68433612e+04	2.90641089e+03	2.90641089e+03	2.03500261e+03	3.72011005e+03	8.71408286e+02	8.13699161e+02
3.06500000e+02	9.06564712e-01	7.34880486e-01	2.08070473e+04	1.68666316e+04	2.89606691e+03	2.89606691e+03	2.02273043e+03	3.71155508e+03	8.73336482e+02	8.15488168e+02
3.06600000e+02	9.07982268e-01	7.35892164e-01	2.08395824e+04	1.68898512e+04	2.88625879e+03	2.88625879e+03	2.01102422e+03	3.70350829e+03	8.75234573e+02	8.17249501e+02
3.06700000e+02	9.09385133e-01	7.36898110e-01	2.08717803e+04	1.69129392e+04	2.87704792e+03	2.87704792e+03	1.99995334e+03	3.69602370e+03	8.77094588e+02	8.18975775e+02
3.06800000e+02	9.10774822e-01	7.37900183e-01	2.09036758e+04	1.69359383e+04	2.86850534e+03	2.86850534e+03	1.98958982e+03	3.68917145e+03	8.78915522e+02	8.20666104e+02
3.06900000e+02	9.12150020e-01	7.38897159e-01	2.09352387e+04	1.69588204e+04	2.86061018e+03	2.86061018e+03	1.97991345e+03	3.68293006e+03	8.80696732e+02	8.22319873e+02
3.07000000e+02	9.13509417e-01	7.39887839e-01	2.09664389e+04	1.69815580e+04	2.85334399e+03	2.85334399e+03	1.97090651e+03	3.67728037e+03	8.82437482e+02	8.23936386e+02
3.07100000e+02	9.14851699e-01	7.40871044e-01	2.09972463e+04	1.70041241e+04	2.84669073e+03	2.84669073e+03	1.96255378e+03	3.67220559e+03	8.84136949e+02	8.25514863e+02
3.07200000e+02	9.16182841e-01	7.41850127e-01	2.10277981e+04	1.70265956e+04	2.84051389e+03	2.84051389e+03	1.95470722e+03	3.66757985e+03	8.85806667e+02	8.27065957e+02
3.07300000e+02	9.17508471e-01	7.42825799e-01	2.10582233e+04	1.70489887e+04	2.83442962e+03	2.83442962e+03	1.94696263e+03	3.66303797e+03	8.87466983e+02	8.28608355e+02
3.07400000e+02	9.18829708e-01	7.43798011e-01	2.10885477e+04	1.70713025e+04	2.82834202e+03	2.82834202e+03	1.93921935e+03	3.65848846e+03	8.89122670e+02	8.30146439e+02
3.07500000e+02	9.20147147e-01	7.44767549e-01	2.11187850e+04	1.70935549e+04	2.82228440e+03	2.82228440e+03	1.93151126e+03	3.65396408e+03	8.90773133e+02	8.31679679e+02
3.07600000e+02	9.21461481e-01	7.45735250e-01	2.11489510e+04	1.71157651e+04	2.81628783e+03	2.81628783e+03	1.92386986e+03	3.64949555e+03	8.92417969e+02	8.33207718e+02
3.07700000e+02	9.22773497e-01	7.46702004e-01	2.11790637e+04	1.71379536e+04	2.81038118e+03	2.81038118e+03	1.91632422e+03	3.64511155e+03	8.94056957e+02	8.34730372e+02
3.07800000e+02	9.24077410e-01	7.47659230e-01	2.12089905e+04	1.71599234e+04	2.80413971e+03	2.80413971e+03	1.90844010e+03	3.64039592e+03	8.95699614e+02	8.36256214e+02
3.07900000e+02	9.25372263e-01	7.48607603e-01	2.12387094e+04	1.71816900e+04	2.79771200e+03	2.79771200e+03	1.90037262e+03	3.63549124e+03	8.97339385e+02	8.37779240e+02
3.08000000e+02	9.26657591e-01	7.49545592e-01	2.12682096e+04	1.72032183e+04	2.79097612e+03	2.79097612e+03	1.89199582e+03	3.63027923e+03	8.98980297e+02	8.39303117e+02
3.08100000e+02	9.27932954e-01	7.50471481e-01	2.12974812e+04	1.72244688e+04	2.78378873e+03	2.78378873e+03	1.88316153e+03	3.62462099e+03	9.00627196e+02	8.40832263e+02
3.08200000e+02	9.29197955e-01	7.51383554e-01	2.13265149e+04	1.72454023e+04	2.77600314e+03	2.77600314e+03	1.87371804e+03	3.61837439e+03	9.02285102e+02	8.42371251e+02
3.08300000e+02	9.30452743e-01	7.52281645e-01	2.13553142e+04	1.72660149e+04	2.76758998e+03	2.76758998e+03	1.86363471e+03	3.61151121e+03	9.03955268e+02	8.43921229e+02
3.08400000e+02	9.31702852e-01	7.53180230e-01	2.13840061e+04	1.72866388e+04	2.75960911e+03	2.75960911e+03	1.85400480e+03	3.60506094e+03	9.05604314e+02	8.45451831e+02
3.08500000e+02	9.32951902e-01	7.54081878e-01	2.14126737e+04	1.73073330e+04	2.75203391e+03	2.75203391e+03	1.84479676e+03	3.59900152e+03	9.07237147e+02	8.46967608e+02
3.08600000e+02	9.34199985e-01	7.54987909e-01	2.14413191e+04	1.73281277e+04	2.74499467e+03	2.74499467e+03	1.83614564e+03	3.59345890e+03	9.08849027e+02	8.48464235e+02
3.08700000e+02	9.35447310e-01	7.55899779e-01	2.14699471e+04	1.73490566e+04	2.73862636e+03	2.73862636e+03	1.82819120e+03	3.58856371e+03	9.10435166e+02	8.49937344e+02
3.08800000e+02	9.36694200e-01	7.56819081e-01	2.14985652e+04	1.73701559e+04	2.73306867e+03	2.73306867e+03	1.82107794e+03	3.58445119e+03	9.11990728e+02	8.51382526e+02
3.08900000e+02	9.37939350e-01	7.57743126e-01	2.15271433e+04	1.73913642e+04	2.72814749e+03	2.72814749e+03	1.81462673e+03	3.58095186e+03	9.13520764e+02	8.52804366e+02
3.09000000e+02	9.39178894e-01	7.58664532e-01	2.15555927e+04	1.74125119e+04	2.72340711e+03	2.72340711e+03	1.80836909e+03	3.57762154e+03	9.15038020e+02	8.54214427e+02
3.09100000e+02	9.40412034e-01	7.59583832e-01	2.15838952e+04	1.74336112e+04	2.71896821e+03	2.71896821e+03	1.80243106e+03	3.57457602e+03	9.16537149e+02	8.55607809e+02
3.09200000e+02	9.41638684e-01	7.60500013e-01	2.16120486e+04	1.74546390e+04	2.71473193e+03	2.71473193e+03	1.79671020e+03	3.57171971e+03	9.18021729e+02	8.56987778e+02
3.09300000e+02	9.42858827e-01	7.61412116e-01	2.16400528e+04	1.74755731e+04	2.71059981e+03	2.71059981e+03	1.79110440e+03	3.56895746e+03	9.19495401e+02	8.58357657e+02
3.09400000e+02	9.44072517e-01	7.62319244e-01	2.16679089e+04	1.74963931e+04	2.70647373e+03	2.70647373e+03	1.78551187e+03	3.56619456e+03	9.20961866e+02	8.59720828e+02
3.09500000e+02	9.45284491e-01	7.63222391e-01	2.16957255e+04	1.75171217e+04	2.70207202e+03	2.70207202e+03	1.77963531e+03	3.56316364e+03	9.22436711e+02	8.61091615e+02
3.09600000e+02	9.46501460e-01	7.64122534e-01	2.17236568e+04	1.75377814e+04	2.69695037e+03	2.69695037e+03	1.77300667e+03	3.55944222e+03	9.23943702e+02	8.62491852e+02
3.09700000e+02	9.47725922e-01	7.65019563e-01	2.17517601e+04	1.75583696e+04	2.69089413e+03	2.69089413e+03	1.76540061e+03	3.55482546e+03	9.25493513e+02	8.63931336e+02
3.09800000e+02	9.48959188e-01	7.65913461e-01	2.17800654e+04	1.75788859e+04	2.68379482e+03	2.68379482e+03	1.75670323e+03	3.54920989e+03	9.27091592e+02	8.65415066e+02
3.09900000e+02	9.50202725e-01	7.66804293e-01	2.18086065e+04	1.75993318e+04	2.67553988e+03	2.67553988e+03	1.74679617e+03	3.54248822e+03	9.28743708e+02	8.66948339e+02
3.10000000e+02	9.51458155e-01	7.67692205e-01	2.18374205e+04	1.76197108e+04	2.66601258e+03	2.66601258e+03	1.73555663e+03	3.53454932e+03	9.30455949e+02	8.68536747e+02
3.10100000e+02	9.52709306e-01	7.68571295e-01	2.18661364e+04	1.76398873e+04	2.65591314e+03	2.65591314e+03	1.72372833e+03	3.52605338e+03	9.32184812e+02	8.70140245e+02
3.10200000e+02	9.53956944e-01	7.69440352e-01	2.18947716e+04	1.76598334e+04	2.64505281e+03	2.64505281e+03	1.71111467e+03	3.51681881e+03	9.33938134e+02	8.71766006e+02
3.10300000e+02	9.55198235e-01	7.70298180e-01	2.19232611e+04	1.76795219e+04	2.63353751e+03	2.63353751e+03	1.69782860e+03	3.50694509e+03	9.35708915e+02	8.73407581e+02
3.10400000e+02	9.56429362e-01	7.71143433e-01	2.19515173e+04	1.76989218e+04	2.62153746e+03	2.62153746e+03	1.68405076e+03	3.49659282e+03	9.37486705e+02	8.75055352e+02
3.10500000e+02	9.57646574e-01	7.71974809e-01	2.19794542e+04	1.77180031e+04	2.60922187e+03	2.60922187e+03	1.66996072e+03	3.48592167e+03	9.39261158e+02	8.76699799e+02
3.10600000e+02	9.58846324e-01	7.72791139e-01	2.20069903e+04	1.77367391e+04	2.59675764e+03	2.59675764e+03	1.65573540e+03	3.47508932e+03	9.41022240e+02	8.78331689e+02
3.10700000e+02	9.60031753e-01	7.73596428e-01	2.20341977e+04	1.77552217e+04	2.58430695e+03	2.58430695e+03	1.64153963e+03	3.46425564e+03	9.42767320e+02	8.79948683e+02
3.10800000e+02	9.61197913e-01	7.74392367e-01	2.20609629e+04	1.77734898e+04	2.57244868e+03	2.57244868e+03	1.62797913e+03	3.45397485e+03	9.44469550e+02	8.81526168e+02
3.10900000e+02	9.62343359e-01	7.75178302e-01	2.20872526e+04	1.77915282e+04	2.56123237e+03	2.56123237e+03	1.61510685e+03	3.44429338e+03	9.46125523e+02	8.83061005e+02
3.11000000e+02	9.63466730e-01	7.75953673e-01	2.21130357e+04	1.78093241e+04	2.55071036e+03	2.55071036e+03	1.60297854e+03	3.43526041e+03	9.47731823e+02	8.84550048e+02
3.11100000e+02	9.64566751e-01	7.76718015e-01	2.21382829e+04	1.78268669e+04	2.54093773e+03	2.54093773e+03	1.59165271e+03	3.42692787e+03	9.49285023e+02	8.85990143e+02
3.11200000e+02	9.65644520e-01	7.77471660e-01	2.21630193e+04	1.78441642e+04	2.53185988e+03	2.53185988e+03	1.58107153e+03	3.41924413e+03	9.50788342e+02	8.87384249e+02
3.11300000e+02	9.66705217e-01	7.78216620e-01	2.21873639e+04	1.78612622e+04	2.52326525e+03	2.52326525e+03	1.57101001e+03	3.41201002e+03	9.52255241e+02	8.88744762e+02
3.11400000e+02	9.67748395e-01	7.78953467e-01	2.22113065e+04	1.78781740e+04	2.51524972e+03	2.51524972e+03	1.56156805e+03	3.40531770e+03	9.53681676e+02	8.90067980e+02
3.11500000e+02	9.68775212e-01	7.79682546e-01	2.22348735e+04	1.78949075e+04	2.50775518e+03	2.50775518e+03	1.55268413e+03	3.39911222e+03	9.55071056e+02	8.91357038e+02
3.11600000e+02	9.69786954e-01	7.80404317e-01	2.22580945e+04	1.79114732e+04	2.50072493e+03	2.50072493e+03	1.54429805e+03	3.39334009e+03	9.56426881e+02	8.92615159e+02
3.11700000e+02	9.70785041e-01	7.81119357e-01	2.22810021e+04	1.79278845e+04	2.49410369e+03	2.49410369e+03	1.53635095e+03	3.38794933e+03	9.57752740e+02	8.93845646e+02
3.11800000e+02	9.71768309e-01	7.81825374e-01	2.23035696e+04	1.79440886e+04	2.48774695e+03	2.48774695e+03	1.52869421e+03	3.38279918e+03	9.59052740e+02	8.95052228e+02
3.11900000e+02	9.72740506e-01	7.82521140e-01	2.23258831e+04	1.79600575e+04	2.48122165e+03	2.48122165e+03	1.52087463e+03	3.37747502e+03	9.60347022e+02	8.96253368e+02
3.12000000e+02	9.73705027e-01	7.83207223e-01	2.23480203e+04	1.79758042e+04	2.47431073e+03	2.47431073e+03	1.51266341e+03	3.37177058e+03	9.61647322e+02	8.97459848e+02
3.12100000e+02	9.74660873e-01	7.83882909e-01	2.23699584e+04	1.79913122e+04	2.46702125e+03	2.46702125e+03	1.50406895e+03	3.36569167e+03	9.62952295e+02	8.98670424e+02
3.12200000e+02	9.75607214e-01	7.84547586e-01	2.23916784e+04	1.80065676e+04	2.45935648e+03	2.45935648e+03	1.49509556e+03	3.35924063e+03	9.64260924e+02	8.99884147e+02
3.12300000e+02	9.76543394e-01	7.85200734e-01	2.24131651e+04	1.80215583e+04	2.45131596e+03	2.45131596e+03	1.48574345e+03	3.35241633e+03	9.65572514e+02	9.01100370e+02
3.12400000e+02	9.77467327e-01	7.85843927e-01	2.24343708e+04	1.80363206e+04	2.44323337e+03	2.44323337e+03	1.47636096e+03	3.34553905e+03	9.66872417e+02	9.02305679e+02
