Wavelength_nm,Reactant_normalized,PSS_normalized_to_reactant,Reactant_reconstructed_M-1_cm-1,Reactant_lower_M-1_cm-1,Reactant_upper_M-1_cm-1,PSS_reconstructed_M-1_cm-1,Product_epsilon_M-1_cm-1,Product_epsilon_raw_M-1_cm-1,Product_lower_nonnegative_M-1_cm-1,Product_upper_nonnegative_M-1_cm-1,Product_error_lower_M-1_cm-1,Product_error_upper_M-1_cm-1
500.22348,0.0090055356399999995,0.061554409499999997,135.31719699999999,133.64141900000001,136.992975,924.91668500000003,1160.77108,1160.77108,1133.4119700000001,1188.8060599999999,27.3591069,28.0349839
500.81137100000001,0.0085447357000000002,0.059943636600000003,128.393216,126.803185,129.98324700000001,900.71320800000001,1131.4061899999999,1131.4061899999999,1104.69488,1158.7785899999999,26.711309100000001,27.372395300000001
501.39923099999999,0.00817354021,0.058288962700000002,122.81563199999999,121.294674,124.33659,875.85007399999995,1100.78244,1100.78244,1074.7675099999999,1127.4419499999999,26.014934100000001,26.659512500000002
501.98709100000002,0.0078490841600000003,0.056666171199999997,117.940355,116.47977299999999,119.400937,851.46600599999999,1070.57107,1070.57107,1045.25108,1096.5189499999999,25.319995299999999,25.947874599999999
502.57488999999998,0.0073578526199999999,0.055043587400000003,110.55910900000001,109.189937,111.928281,827.085059,1041.11229,1041.11229,1016.43666,1066.4012499999999,24.675635499999999,25.288963500000001
503.16265900000002,0.0069453593200000004,0.053434569299999998,104.360984,103.068569,105.653398,802.90794900000003,1011.56484,1011.56484,987.55076099999997,1036.1768500000001,24.0140745,24.6120129
503.75036599999999,0.0065775310000000002,0.051775208099999998,98.833994500000003,97.610027099999996,100.057962,777.97438399999999,980.83450000000005,980.83450000000005,957.52011100000004,1004.73022,23.314389500000001,23.895716400000001
504.33807400000001,0.0062079369099999997,0.050123742499999999,93.280472900000007,92.125280700000005,94.435665,753.15945899999997,950.26616899999999,950.26616899999999,927.64707099999998,973.450107,22.6190979,23.1839376
504.92575099999999,0.0059077357800000002,0.048571376999999999,88.769649999999999,87.670320200000006,89.868979899999999,729.83361200000002,921.32024999999999,921.32024999999999,899.369011,943.82022300000006,21.951238700000001,22.499973099999998
505.51336700000002,0.0057079568200000003,0.047177583000000002,85.767770999999996,84.705616599999999,86.829925299999999,708.89045999999996,895.01801599999999,895.01801599999999,873.68753000000004,916.88188000000002,21.330486799999999,21.863864
506.10098299999999,0.0056263459500000002,0.045909787899999999,84.541485899999998,83.494517999999999,85.588453900000005,689.84056799999996,870.64418999999998,870.64418999999998,849.90863899999999,891.89786200000003,20.735551300000001,21.253672000000002
506.68853799999999,0.0056442221800000001,0.044789976199999998,84.810094199999995,83.759799799999996,85.860388599999993,673.014275,848.71162700000002,848.71162700000002,828.52879600000006,869.39794700000004,20.182831400000001,20.6863192
507.276093,0.0056232980199999996,0.043720787800000001,84.495687700000005,83.449286999999998,85.542088500000006,656.94864900000005,827.94109200000003,827.94109200000003,808.274494,848.09769400000005,19.666597299999999,20.156602500000002
507.863586,0.0055211118800000004,0.042569903700000002,82.960238599999997,81.932852999999994,83.987624299999993,639.65546099999995,805.94104700000003,805.94104700000003,786.806017,825.552594,19.1350297,19.6115466
508.45105000000001,0.0053737204600000001,0.041361499400000001,80.745534800000001,79.745576200000002,81.745493400000001,621.49797599999999,783.021432,783.021432,764.43240100000003,802.07333300000005,18.589031200000001,19.051901600000001
509.03848299999999,0.0051700488400000001,0.040168529100000003,77.685164599999993,76.723105899999993,78.647223400000001,603.57240100000001,760.65560100000005,760.65560100000005,742.58799099999999,779.17335800000001,18.0676104,18.517756500000001
509.62588499999998,0.0048286097199999999,0.038957336699999998,72.5546997,71.656177,73.453222400000001,585.37302199999999,738.55251999999996,738.55251999999996,720.97353899999996,756.57046100000002,17.578981299999999,18.017940800000002
510.21322600000002,0.0046026778199999997,0.037854262,69.159846400000006,68.303365799999995,70.016327000000004,568.79821900000002,718.04084999999998,718.04084999999998,700.93261500000006,735.57676200000003,17.108234599999999,17.5359123
510.800568,0.0043942219000000001,0.036722302200000001,66.027587400000002,65.209896999999998,66.845277899999999,551.78938900000003,696.88706999999999,696.88706999999999,680.26898900000003,713.92094999999995,16.618080800000001,17.033880499999999
511.387878,0.0042055633600000001,0.035570895300000002,63.1928038,62.410219499999997,63.975388100000004,534.48834699999998,675.26493800000003,675.26493800000003,659.15250800000001,691.78078500000004,16.112430100000001,16.515847099999998
511.97512799999998,0.0041450985200000004,0.034435773500000003,62.284258899999998,61.512926100000001,63.055591700000001,517.432005,653.38522799999998,653.38522799999998,637.80928900000004,669.35076100000003,15.5759387,15.965533600000001
512.56237799999997,0.0042218735399999997,0.033425495499999999,63.4378806,62.652261299999999,64.223500000000001,502.25156399999997,633.32578100000001,633.32578100000001,618.26685499999996,648.76032099999998,15.058926599999999,15.43454
513.14953600000001,0.0043329628800000001,0.032562685100000002,65.107109199999996,64.300818000000007,65.9134004,489.28697399999999,615.99005,615.99005,601.38644599999998,630.95674099999997,14.6036038,14.9666909
513.73669400000006,0.0043193143699999997,0.031698603700000001,64.902026699999993,64.098275299999997,65.705778199999997,476.30328500000002,599.18937600000004,599.18937600000004,585.003962,613.72693900000002,14.1854139,14.537562899999999
514.32385299999999,0.0041220167199999998,0.030696724799999998,61.937431699999998,61.170394100000003,62.704469400000001,461.24905000000001,580.52394900000002,580.52394900000002,566.76848900000005,594.62120900000002,13.755459999999999,14.0972606
514.91094999999996,0.0039499401600000001,0.029648238800000001,59.351809000000003,58.616791900000003,60.086826199999997,445.49449800000002,560.83582100000001,560.83582100000001,547.54072799999994,574.46144300000003,13.2950932,13.625621600000001
515.49798599999997,0.0037280078900000001,0.028686362900000002,56.017054299999998,55.323335,56.710773600000003,431.04134900000003,543.06159200000002,543.06159200000002,530.169445,556.27475100000004,12.892147,13.2131583
516.08502199999998,0.00350716479,0.0277439755,52.698665400000003,52.046041299999999,53.351289600000001,416.881034,525.66278,525.66278,513.16438400000004,538.47290699999996,12.498396100000001,12.810127
516.67199700000003,0.0032896463600000001,0.026997330399999998,49.430233100000002,48.818085500000002,50.042380700000002,405.66194200000001,512.06881599999997,512.06881599999997,499.869508,524.57304999999997,12.1993083,12.504233599999999
517.25897199999997,0.0033442355899999999,0.026610049699999999,50.250490900000003,49.628185199999997,50.872796700000002,399.84266200000002,504.26629800000001,504.26629800000001,492.27279600000003,516.55904199999998,11.9935019,12.292744000000001
517.84588599999995,0.0031956494300000001,0.0259139759,48.017834999999998,47.4231786,48.612491400000003,389.38345600000002,491.34980999999999,491.34980999999999,479.65154200000001,503.34027700000001,11.698267299999999,11.990467600000001
518.43280000000004,0.0027412682300000002,0.024952651700000002,41.190302099999997,40.680198400000002,41.700405799999999,374.93859700000002,474.62964599999998,474.62964599999998,463.26369999999997,486.281271,11.3659456,11.6516257
519.01965299999995,0.0024809740299999998,0.024281677200000001,37.279120900000002,36.817453499999999,37.740788199999997,364.85653100000002,462.70432899999997,462.70432899999997,451.58754099999999,474.101516,11.116788700000001,11.3971866
519.60644500000001,0.0023666921000000001,0.023348983,35.561920399999998,35.121518899999998,36.002321799999997,350.84186599999998,445.01639599999999,445.01639599999999,434.32087300000001,455.98178999999999,10.6955227,10.9653943
520.19323699999995,0.00213538154,0.022462734299999999,32.086247499999999,31.688889,32.483605900000001,337.52509300000003,428.76007299999998,428.76007299999998,418.42769500000003,439.35389800000002,10.332377899999999,10.593825799999999
520.78002900000001,0.0021911578200000002,0.021613163099999999,32.924342000000003,32.5166045,33.332079399999998,324.759433,411.93095399999999,411.93095399999999,402.030687,422.08102500000001,9.9002671899999992,10.150070599999999
521.36676,0.0022561223400000001,0.021155085300000001,33.900499000000003,33.480672800000001,34.3203253,317.87635499999999,402.70031299999999,402.70031299999999,393.04359399999998,412.60010699999998,9.65671839,9.8997945000000005
521.95343000000003,0.00235237431,0.020497578200000002,35.346781300000004,34.909044199999997,35.784518400000003,307.99665199999998,389.437523,389.437523,380.13129400000003,398.97713299999998,9.3062285500000002,9.5396099000000003
522.54010000000005,0.0024446947599999999,0.019792684200000001,36.733988500000002,36.2790721,37.188904899999997,297.40491300000002,375.26765699999999,375.26765699999999,366.333889,384.424553,8.93376825,9.1568959299999992
523.12670900000001,0.0023453190799999999,0.019059365599999999,35.240769399999998,34.804345099999999,35.677193699999997,286.38606700000003,361.40349300000003,361.40349300000003,352.79805800000003,370.22390300000001,8.6054357199999991,8.8204097000000008
523.713257,0.0024315054200000001,0.018815847100000001,36.535805400000001,36.083343300000003,36.988267499999999,282.72695800000002,356.26457499999998,356.26457499999998,347.80424499999998,364.93563799999998,8.4603298900000006,8.6710632600000004
524.29980499999999,0.0023002107500000001,0.0181779179,34.562971400000002,34.134941099999999,34.991001799999999,273.14143200000001,344.40512699999999,344.40512699999999,336.21684800000003,352.79762399999998,8.1882798799999996,8.3924969699999998
524.88635299999999,0.00188309315,0.017447650499999998,28.295361499999999,27.944949699999999,28.645773299999998,262.16843299999999,332.02662299999997,332.02662299999997,324.06901399999998,340.18442099999999,7.9576089999999997,8.1577984000000008
525.47283900000002,0.0018532016000000001,0.016957021400000001,27.846211100000001,27.501361599999999,28.1910606,254.79623900000001,322.58650799999998,322.58650799999998,314.859647,330.507632,7.7268606399999999,7.9211240900000002
526.05926499999998,0.00190914855,0.0166371053,28.6868701,28.331609799999999,29.042130400000001,249.98917900000001,316.092466,316.092466,308.53889800000002,323.835463,7.5535678600000002,7.7429970099999998
526.64569100000006,0.0017742327,0.016146269299999998,26.6596242,26.329469499999998,26.989778900000001,242.613876,307.11969099999999,307.11969099999999,299.76518499999997,314.65904799999998,7.3545058599999997,7.5393572100000004
527.23205599999994,0.0019413209599999999,0.015790848199999999,29.170292700000001,28.809045699999999,29.531539800000001,237.27331799999999,299.43396200000001,299.43396200000001,292.303741,306.74231400000002,7.1302210700000002,7.3083519600000004
527.81841999999995,0.0019626594,0.015044286800000001,29.490924199999998,29.125706399999999,29.856141900000001,226.05548400000001,284.76957399999998,284.76957399999998,278.010694,291.696708,6.7588797600000001,6.9271340199999996
528.40472399999999,0.0018642590399999999,0.0144084486,28.0123602,27.665453100000001,28.359267299999999,216.50137799999999,272.803292,272.803292,266.32539700000001,279.44252999999998,6.4778956699999997,6.6392374800000002
528.99102800000003,0.00168829544,0.013772484,25.368330799999999,25.054167499999998,25.682493999999998,206.94537299999999,261.18267200000003,261.18267200000003,254.962346,267.558423,6.2203257699999996,6.3757510999999996
529.577271,0.00158986098,0.013191906200000001,23.889254399999999,23.593408100000001,24.1851007,198.221609,250.29490999999999,250.29490999999999,244.32855000000001,256.41049500000003,5.9663605799999999,6.1155846499999997
530.16345200000001,0.00172669502,0.0130033541,25.945322999999998,25.624014200000001,26.266631799999999,195.38842600000001,246.00130100000001,246.00130100000001,240.168511,251.979131,5.8327902399999996,5.9778292200000003
530.74963400000001,0.00177678449,0.0127456792,26.697967500000001,26.367337899999999,27.028597099999999,191.516603,240.748143,240.748143,235.05645200000001,246.580915,5.6916908199999998,5.8327713799999996
