Wavelength_nm,value
175.76400000000001,-32.939999999999998
176.33699999999999,-8.2479999999999993
176.91,-24.530000000000001
177.483,0.74119999999999997
178.05600000000001,-18.25
178.62899999999999,-23.030000000000001
179.202,-14.74
179.77600000000001,-11.43
180.34899999999999,-1.4610000000000001
180.922,-11.44
181.495,-17.620000000000001
182.06800000000001,-0.45490000000000003
182.64099999999999,-4.6769999999999996
183.214,-26.140000000000001
183.78700000000001,-23.140000000000001
184.36000000000001,-17.23
184.93299999999999,4.2800000000000002
185.506,37.439999999999998
186.07900000000001,21.73
186.65199999999999,0.47720000000000001
187.226,14.16
187.79900000000001,26.649999999999999
188.37200000000001,32.630000000000003
188.94499999999999,13.550000000000001
189.518,0.88349999999999995
190.09100000000001,17.18
190.66399999999999,29.460000000000001
191.23699999999999,20.359999999999999
191.81,16.66
192.38300000000001,26.260000000000002
192.95599999999999,25.859999999999999
193.529,26.969999999999999
194.102,40.840000000000003
194.67500000000001,34.020000000000003
195.249,13.17
195.822,8.9619999999999997
196.39500000000001,11.17
196.96799999999999,21.539999999999999
197.541,7.0830000000000002
198.114,22.850000000000001
198.68700000000001,-4.9400000000000004
199.25999999999999,29.449999999999999
199.833,4.3659999999999997
200.40600000000001,20.649999999999999
200.97900000000001,13.369999999999999
201.55199999999999,22.670000000000002
202.125,31.48
202.69900000000001,43.219999999999999
203.27199999999999,16.27
203.845,6.2750000000000004
204.41800000000001,17.460000000000001
204.99100000000001,19.350000000000001
205.56399999999999,14.460000000000001
206.137,22.059999999999999
206.71000000000001,34.350000000000001
207.28299999999999,22.34
207.85599999999999,-3.2480000000000002
208.429,-7.4340000000000002
209.00200000000001,1.0600000000000001
209.57499999999999,4.0700000000000003
210.149,12.15
210.72200000000001,20.809999999999999
211.29499999999999,-9.6140000000000008
211.86799999999999,1.591
212.441,30.079999999999998
213.01400000000001,-14.93
213.58699999999999,17.260000000000002
214.16,-9.9420000000000002
214.733,-2.9420000000000002
215.30600000000001,1.4419999999999999
215.87899999999999,-17.420000000000002
216.452,2.46
217.02500000000001,5.8520000000000003
217.59899999999999,3.3450000000000002
218.172,-10.74
218.745,-12.74
219.31800000000001,-7.859
219.89099999999999,-18.149999999999999
220.464,-20.84
221.03700000000001,-16.640000000000001
221.61000000000001,-26.539999999999999
222.18299999999999,-26.640000000000001
222.756,-27.93
223.32900000000001,-12.24
223.90199999999999,-9.0359999999999996
224.47499999999999,-3.1589999999999998
225.04900000000001,-13.01
225.62200000000001,19.100000000000001
226.19499999999999,-14.43
226.768,-15.76
227.34100000000001,-32
227.91399999999999,-8.2639999999999993
228.48699999999999,-18.039999999999999
229.06,-11.539999999999999
229.63300000000001,-12.24
230.20599999999999,-11.640000000000001
230.779,-8.1560000000000006
231.352,-20.559999999999999
231.92500000000001,-35.119999999999997
232.49799999999999,-20.449999999999999
233.072,-24.559999999999999
233.64500000000001,-38.310000000000002
234.21799999999999,-18.059999999999999
234.791,-26.25
235.364,-28.510000000000002
235.93700000000001,-7.4480000000000004
236.50999999999999,-4.2460000000000004
237.083,-23.140000000000001
237.65600000000001,-11.26
238.22900000000001,-30.649999999999999
238.80199999999999,-33.850000000000001
239.375,-37.009999999999998
239.94800000000001,-15.220000000000001
240.52199999999999,-0.46150000000000002
241.095,-7.0800000000000001
241.66800000000001,-43.789999999999999
242.24100000000001,-20.25
242.81399999999999,-17.420000000000002
243.387,-0.84760000000000002
243.96000000000001,-6.1440000000000001
244.53299999999999,-2.4460000000000002
245.10599999999999,-7.9459999999999997
245.679,-12.94
246.25200000000001,-5.3540000000000001
246.82499999999999,-14.85
247.398,-19.02
247.97200000000001,-5.7610000000000001
248.54499999999999,-12.94
249.11799999999999,-8.5329999999999995
249.691,2.0350000000000001
250.26400000000001,-10.65
250.83699999999999,-14.140000000000001
251.41,-18.440000000000001
251.983,-35.840000000000003
252.55600000000001,-21.649999999999999
253.12899999999999,-39.82
253.702,-10.66
254.27500000000001,-24.140000000000001
254.84800000000001,-17.739999999999998
255.422,-13.76
255.995,-28.02
256.56799999999998,-13.039999999999999
257.14100000000002,-2.7450000000000001
257.714,-0.27710000000000001
258.28699999999998,-23.039999999999999
258.86000000000001,-15.94
259.43299999999999,-5.7460000000000004
260.00599999999997,-19.940000000000001
260.57900000000001,-17.84
261.15199999999999,-10.039999999999999
261.72500000000002,-7.6379999999999999
262.298,-2.9620000000000002
262.87200000000001,-15.140000000000001
263.44499999999999,-20.82
264.01799999999997,-0.091649999999999995
264.59100000000001,-31.239999999999998
265.16399999999999,-33.729999999999997
265.73700000000002,-22.550000000000001
266.31,-18.239999999999998
266.88299999999998,-9.0440000000000005
267.45600000000002,-14.15
268.029,-21.539999999999999
268.60199999999998,-17.539999999999999
269.17500000000001,-8.7539999999999996
269.74799999999999,-16.850000000000001
270.32100000000003,-19.530000000000001
270.89499999999998,-12.16
271.46800000000002,-16.93
272.041,-8.048
272.61399999999998,-7.9459999999999997
273.18700000000001,-9.3360000000000003
273.75999999999999,-4.3440000000000003
274.33300000000003,-4.444
274.90600000000001,-6.3460000000000001
275.47899999999998,-11.550000000000001
276.05200000000002,-17.539999999999999
276.625,-18.43
277.19799999999998,-7.8570000000000002
277.77100000000002,-17.260000000000002
278.34500000000003,-23.449999999999999
278.91800000000001,-34.020000000000003
279.49099999999999,-17.969999999999999
280.06400000000002,-33.850000000000001
280.637,-42.990000000000002
281.20999999999998,-8.6519999999999992
281.78300000000002,-3.3439999999999999
282.35599999999999,-26.34
282.92899999999997,-16.739999999999998
283.50200000000001,-5.9400000000000004
284.07499999999999,-1.0509999999999999
284.64800000000002,-7.9550000000000001
285.221,-16.25
285.79500000000002,-19.449999999999999
286.36799999999999,-29.43
286.94099999999997,-23.039999999999999
287.51400000000001,-18.34
288.08699999999999,-17.23
288.66000000000003,-10.44
289.233,-13.640000000000001
289.80599999999998,-15.039999999999999
290.37900000000002,-9.0459999999999994
290.952,-13.25
291.52499999999998,-16.649999999999999
292.09800000000001,-22.02
292.67099999999999,-2.6600000000000001
293.245,-13.130000000000001
293.81799999999998,-10.57
294.39100000000002,-38.689999999999998
294.964,-7.6769999999999996
295.53699999999998,-23.059999999999999
296.11000000000001,-32.539999999999999
296.68299999999999,-20.039999999999999
297.25599999999997,-10.539999999999999
297.82900000000001,-20.940000000000001
298.40199999999999,-9.1590000000000007
298.97500000000002,-31.440000000000001
299.548,-29.620000000000001
300.12099999999998,-11.81
300.69499999999999,13.119999999999999
301.26799999999997,-5.056
301.84100000000001,-30.620000000000001
302.41399999999999,-28.93
302.98700000000002,-18.850000000000001
303.56,-20.440000000000001
304.13299999999998,-20.34
304.70600000000002,-16.739999999999998
305.279,-24.039999999999999
305.85199999999998,-21.449999999999999
306.42500000000001,-31.829999999999998
306.99799999999999,-14.640000000000001
307.57100000000003,-15.94
308.14400000000001,-17.640000000000001
308.71800000000002,-14.029999999999999
309.291,-4.8789999999999996
309.86399999999998,-31.48
310.43700000000001,15.69
311.00999999999999,-14.529999999999999
311.58300000000003,-8.5449999999999999
312.15600000000001,-19.940000000000001
312.72899999999998,-4.4480000000000004
313.30200000000002,-16.039999999999999
313.875,-7.3520000000000003
314.44799999999998,-17.02
315.02100000000002,1.0309999999999999
315.59399999999999,-17.02
316.16800000000001,-1.655
316.74099999999999,-1.2589999999999999
317.31400000000002,-15.24
317.887,-19.140000000000001
318.45999999999998,-15.44
319.03300000000002,-14.539999999999999
319.60599999999999,-10.74
320.17899999999997,-1.044
320.75200000000001,-1.944
321.32499999999999,-2.5750000000000002
321.89800000000002,-42.130000000000003
322.471,-29
323.04399999999998,4.8470000000000004
323.61799999999999,-0.74890000000000001
324.19099999999997,-11.23
324.76400000000001,-6.8639999999999999
325.33699999999999,-22.32
325.91000000000003,-8.3490000000000002
326.483,-9.2439999999999998
327.05599999999998,-1.744
327.62900000000002,-14.140000000000001
328.202,3.2530000000000001
328.77499999999998,-3.9540000000000002
329.34800000000001,-17.949999999999999
329.92099999999999,-23.550000000000001
330.49400000000003,-29.420000000000002
331.06799999999998,-17.25
331.64100000000002,-9.6530000000000005
332.214,-13.34
332.78699999999998,-10.74
333.36000000000001,-8.0389999999999997
333.93299999999999,-3.8460000000000001
334.50599999999997,-5.944
335.07900000000001,-12.039999999999999
335.65199999999999,-14.94
336.22500000000002,-20.640000000000001
336.798,-18.140000000000001
337.37099999999998,-18.030000000000001
337.94400000000002,-9.3119999999999994
338.51799999999997,12.449999999999999
339.09100000000001,8.2420000000000009
339.66399999999999,-8.9390000000000001
340.23700000000002,-13.25
340.81,-16.960000000000001
341.38299999999998,-27.940000000000001
341.95600000000002,-36.740000000000002
342.529,-15.74
343.10199999999998,-20.34
343.67500000000001,-25.039999999999999
344.24799999999999,-21.329999999999998
344.82100000000003,-5.4550000000000001
345.39400000000001,-15.02
345.96699999999998,1.1559999999999999
346.541,0.85570000000000002
347.11399999999998,0.039399999999999998
347.68700000000001,-15.74
348.25999999999999,-23.920000000000002
348.83300000000003,-9.5500000000000007
349.40600000000001,-2.746
349.97899999999998,-5.444
350.55200000000002,-11.039999999999999
351.125,-11.94
351.69799999999998,-4.3520000000000003
352.27100000000002,-14.050000000000001
352.84399999999999,-19.510000000000002
353.41699999999997,7.8680000000000003
353.99099999999999,15.050000000000001
354.56400000000002,14.140000000000001
355.137,0.96240000000000003
355.70999999999998,0.48749999999999999
356.28300000000002,23.739999999999998
356.85599999999999,17.460000000000001
357.42899999999997,4.2560000000000002
358.00200000000001,9.2560000000000002
358.57499999999999,5.8650000000000002
359.14800000000002,22.75
359.721,17.140000000000001
360.29399999999998,0.39229999999999998
360.86700000000002,27.760000000000002
361.44099999999997,30.829999999999998
362.01400000000001,-0.92010000000000003
362.58699999999999,1.1619999999999999
363.16000000000003,6.8680000000000003
