Wavelength_nm,Absorbance__2107362U1_0001A,Concentration_M__2107362U1_0001A,Path_length_cm__2107362U1_0001A,Epsilon_M-1_cm-1__2107362U1_0001A,Absorbance__2107362U1_0001B,Concentration_M__2107362U1_0001B,Path_length_cm__2107362U1_0001B,Epsilon_M-1_cm-1__2107362U1_0001B,Absorbance__2107362U1_0001C,Concentration_M__2107362U1_0001C,Path_length_cm__2107362U1_0001C,Epsilon_M-1_cm-1__2107362U1_0001C,Epsilon_mean_M-1_cm-1,Epsilon_SD_M-1_cm-1,Epsilon_SEM_M-1_cm-1,Epsilon_lower_nonnegative_M-1_cm-1,Epsilon_upper_nonnegative_M-1_cm-1
250.58412200000001,0.67212231300000003,6.8200000000000004e-05,1,9855.1658900000002,0.65584879299999999,6.8700000000000003e-05,1,9546.5617700000003,0.659630033,6.7999999999999999e-05,1,9700.4416600000004,9700.7230999999992,154.30225200000001,89.086446800000004,9546.4208500000004,9855.0253599999996
251.18440200000001,0.67366296599999997,6.8200000000000004e-05,1,9877.7561100000003,0.65501828399999995,6.8700000000000003e-05,1,9534.4728400000004,0.65862047499999998,6.7999999999999999e-05,1,9685.5952199999992,9699.2747199999994,172.049983,99.333103899999998,9527.2247399999997,9871.3247100000008
251.78465299999999,0.67452728200000001,6.8200000000000004e-05,1,9890.4293600000001,0.65358367399999995,6.8700000000000003e-05,1,9513.5905999999995,0.65704996500000001,6.7999999999999999e-05,1,9662.4994800000004,9688.8398099999995,189.79521399999999,109.578318,9499.0445999999993,9878.6350299999995
252.384872,0.67467686800000004,6.8200000000000004e-05,1,9892.6226999999999,0.65160239200000003,6.8700000000000003e-05,1,9484.7509800000007,0.65494917500000005,6.7999999999999999e-05,1,9631.6055099999994,9669.6597299999994,206.58153100000001,119.269902,9463.0781999999999,9876.2412600000007
252.98507699999999,0.674073331,6.8200000000000004e-05,1,9883.7731800000001,0.649131868,6.8700000000000003e-05,1,9448.7899199999993,0.65234877700000005,6.7999999999999999e-05,1,9593.3643699999993,9641.9758299999994,221.52858599999999,127.89958900000001,9420.4472399999995,9863.5044099999996
253.585251,0.67269738400000001,6.8200000000000004e-05,1,9863.5980099999997,0.64617641999999997,6.8700000000000003e-05,1,9405.7703099999999,0.64920777200000002,6.7999999999999999e-05,1,9547.1731199999995,9605.5138200000001,234.42328900000001,135.34434899999999,9371.0905299999995,9839.9370999999992
254.185394,0.67018601799999999,6.8200000000000004e-05,1,9826.7744500000008,0.64299830800000002,6.8700000000000003e-05,1,9359.5095799999999,0.64569156000000005,6.7999999999999999e-05,1,9495.4641100000008,9560.5827100000006,240.34233900000001,138.76171400000001,9320.2403799999993,9800.9250499999998
254.78552199999999,0.66688581700000005,6.8200000000000004e-05,1,9778.3844100000006,0.63932997899999999,6.8700000000000003e-05,1,9306.1132300000008,0.64177267699999996,6.7999999999999999e-05,1,9437.8334900000009,9507.4437099999996,243.70926399999999,140.70560900000001,9263.7344400000002,9751.1529699999992
255.38561999999999,0.66304927999999996,6.8200000000000004e-05,1,9722.1301999999996,0.63512627499999996,6.8700000000000003e-05,1,9244.9239500000003,0.637674776,6.7999999999999999e-05,1,9377.5702399999991,9448.2081300000009,246.32039399999999,142.21314599999999,9201.8877400000001,9694.5285299999996
255.98568700000001,0.65902822800000005,6.8200000000000004e-05,1,9663.1705000000002,0.63129780800000002,6.8700000000000003e-05,1,9189.1966200000006,0.63366472399999996,6.7999999999999999e-05,1,9318.5988799999996,9390.3220000000001,244.99176199999999,141.44605999999999,9145.3302399999993,9635.3137599999991
256.58575400000001,0.655658293,6.8200000000000004e-05,1,9613.7579600000008,0.62734011499999998,6.8700000000000003e-05,1,9131.5882799999999,0.62973705300000005,6.7999999999999999e-05,1,9260.8390199999994,9335.39509,249.581357,144.09586400000001,9085.8137299999999,9584.9764400000004
257.18576000000002,0.65250254900000004,6.8200000000000004e-05,1,9567.4860599999993,0.623641212,6.8700000000000003e-05,1,9077.7469000000001,0.62599148500000001,6.7999999999999999e-05,1,9205.75713,9283.6633700000002,253.99438499999999,146.64372700000001,9029.6689800000004,9537.6577500000003
257.78576700000002,0.65057046299999999,6.8200000000000004e-05,1,9539.1563499999993,0.62098876800000002,6.8700000000000003e-05,1,9039.1378100000002,0.62309469799999995,6.7999999999999999e-05,1,9163.15733,9247.1504999999997,260.376217,150.32827900000001,8986.7742799999996,9507.5267100000001
258.38574199999999,0.64931725500000004,6.8200000000000004e-05,1,9520.7808700000005,0.61880062199999997,6.8700000000000003e-05,1,9007.2870700000003,0.62045763200000004,6.7999999999999999e-05,1,9124.3769400000001,9217.4816300000002,269.11026099999998,155.37088199999999,8948.3713700000008,9486.5918899999997
258.985657,0.64887984300000001,6.8200000000000004e-05,1,9514.3672100000003,0.61715467499999999,6.8700000000000003e-05,1,8983.3286100000005,0.61832489300000004,6.7999999999999999e-05,1,9093.0131399999991,9196.9029800000008,280.34857599999998,161.85932600000001,8916.5544100000006,9477.2515600000006
259.58560199999999,0.64977100600000004,6.8200000000000004e-05,1,9527.4341100000001,0.61583866899999995,6.8700000000000003e-05,1,8964.1727599999995,0.61665178200000004,6.7999999999999999e-05,1,9068.4085599999999,9186.6718099999998,299.67563000000001,173.01780600000001,8886.9961800000001,9486.3474399999996
260.18548600000003,0.651146165,6.8200000000000004e-05,1,9547.5977299999995,0.61490196699999999,6.8700000000000003e-05,1,8950.5380999999998,0.615476829,6.7999999999999999e-05,1,9051.1298399999996,9183.0885500000004,319.65587199999999,184.553404,8863.4326799999999,9502.7444300000006
260.78533900000002,0.65174739000000004,6.8200000000000004e-05,1,9556.4133399999992,0.61423939400000005,6.8700000000000003e-05,1,8940.89365,0.614539379,6.7999999999999999e-05,1,9037.3438100000003,9178.2169300000005,331.05898000000002,191.13699199999999,8847.1579500000007,9509.2759100000003
261.38519300000002,0.65065103800000001,6.8200000000000004e-05,1,9540.3377899999996,0.61302214799999999,6.8700000000000003e-05,1,8923.1753599999993,0.61364611899999999,6.7999999999999999e-05,1,9024.2076300000008,9162.5735999999997,331.03054500000002,191.120574,8831.5430500000002,9493.6041399999995
261.98501599999997,0.647514268,6.8200000000000004e-05,1,9494.34411,0.611697398,6.8700000000000003e-05,1,8903.8922600000005,0.61242233800000001,6.7999999999999999e-05,1,9006.2108599999992,9134.81574,315.53566999999998,182.17460399999999,8819.2800700000007,9450.3514099999993
262.58477799999997,0.64264390100000002,6.8200000000000004e-05,1,9422.9310999999998,0.60972919800000003,6.8700000000000003e-05,1,8875.2430499999991,0.61093421800000003,6.7999999999999999e-05,1,8984.3267400000004,9094.1669600000005,289.89516400000002,167.37105099999999,8804.2718000000004,9384.0621300000003
263.18454000000003,0.63593524899999998,6.8200000000000004e-05,1,9324.5637700000007,0.60673601799999999,6.8700000000000003e-05,1,8831.6742099999992,0.60828920500000006,6.7999999999999999e-05,1,8945.4294800000007,9033.8891500000009,258.077248,149.000968,8775.8119100000004,9291.9663999999993
263.78430200000003,0.62789206500000005,6.8200000000000004e-05,1,9206.6285200000002,0.60255242899999994,6.8700000000000003e-05,1,8770.7777100000003,0.60462325500000003,6.7999999999999999e-05,1,8891.5184499999996,8956.3082300000005,225.032815,129.92275699999999,8731.2754100000002,9181.3410399999993
264.38400300000001,0.61905996799999996,6.8200000000000004e-05,1,9077.1256300000005,0.597130151,6.8700000000000003e-05,1,8691.8508099999999,0.59979907600000004,6.7999999999999999e-05,1,8820.5746400000007,8863.1836999999996,196.13979699999999,113.241365,8667.0439000000006,9059.3234900000007
264.98367300000001,0.61006988100000004,6.8200000000000004e-05,1,8945.3061699999998,0.59086743600000002,6.8700000000000003e-05,1,8600.6904799999993,0.59397324799999995,6.7999999999999999e-05,1,8734.9007099999999,8760.2991199999997,173.70608200000001,100.289253,8586.5930399999997,8934.0051999999996
265.58334400000001,0.60220591499999998,6.8200000000000004e-05,1,8829.9987600000004,0.58394156100000005,6.8700000000000003e-05,1,8499.87716,0.58722647800000005,6.7999999999999999e-05,1,8635.6834999999992,8655.1864700000006,165.922696,95.795513200000002,8489.2637799999993,8821.1091699999997
266.18298299999998,0.59663643700000002,6.8200000000000004e-05,1,8748.3348600000008,0.57653864399999999,6.8700000000000003e-05,1,8392.1200100000005,0.579658758,6.7999999999999999e-05,1,8524.3935000000001,8554.9494500000001,180.062501,103.95913400000001,8374.8869500000001,8735.0119500000001
266.78259300000002,0.59303249700000005,6.8200000000000004e-05,1,8695.4911599999996,0.56922561900000002,6.8700000000000003e-05,1,8285.6713199999995,0.57144572500000002,6.7999999999999999e-05,1,8403.6136000000006,8461.59202,210.972037,121.804762,8250.6199899999992,8672.5640600000006
267.38217200000003,0.58945419899999996,6.8200000000000004e-05,1,8643.0234500000006,0.56150649699999999,6.8700000000000003e-05,1,8173.3114500000001,0.56332704600000005,6.7999999999999999e-05,1,8284.22127,8366.8520599999993,245.516246,141.74887000000001,8121.3358099999996,8612.3683000000001
267.98172,0.58334136199999997,6.8200000000000004e-05,1,8553.3924000000006,0.55329240300000004,6.8700000000000003e-05,1,8053.7467699999997,0.55468253499999998,6.7999999999999999e-05,1,8157.0960999999998,8254.7450900000003,263.74785800000001,152.27489700000001,7990.9972299999999,8518.4929499999998
268.58123799999998,0.57329317099999999,6.8200000000000004e-05,1,8406.0582300000005,0.54491626900000001,6.8700000000000003e-05,1,7931.8234199999997,0.54642516299999999,6.7999999999999999e-05,1,8035.6641600000003,8124.5152699999999,249.29010099999999,143.927707,7875.2251699999997,8373.80537
269.18075599999997,0.55832071400000005,6.8200000000000004e-05,1,8186.5207399999999,0.53549575500000002,6.8700000000000003e-05,1,7794.6980400000002,0.53758227400000003,6.7999999999999999e-05,1,7905.6216800000002,7962.2801499999996,201.96260799999999,116.603166,7760.31754,8164.2427600000001
269.78024299999998,0.54000896399999998,6.8200000000000004e-05,1,7918.0200000000004,0.52485838799999995,6.8700000000000003e-05,1,7639.8600900000001,0.52797286600000004,6.7999999999999999e-05,1,7764.3068499999999,7774.0623100000003,139.336319,80.445861399999998,7634.7259899999999,7913.3986299999997
270.37966899999998,0.52080889299999999,6.8200000000000004e-05,1,7636.4940399999996,0.51308826299999999,6.8700000000000003e-05,1,7468.5336699999998,0.51724043399999997,6.7999999999999999e-05,1,7606.4769699999997,7570.5015599999997,89.573123199999998,51.715066800000002,7480.9284399999997,7660.0746799999997
270.97909499999997,0.502067873,6.8200000000000004e-05,1,7361.69902,0.49959166399999999,6.8700000000000003e-05,1,7272.0766199999998,0.50431926299999996,6.7999999999999999e-05,1,7416.45975,7350.0784599999997,72.889642300000006,42.082854599999997,7277.1888200000003,7422.9681099999998
271.57849099999999,0.48349598900000001,6.8200000000000004e-05,1,7089.384,0.48406403399999998,6.8700000000000003e-05,1,7046.0558000000001,0.48913378499999999,6.7999999999999999e-05,1,7193.1439,7109.5279,75.584785199999999,43.638896099999997,7033.9431199999999,7185.1126899999999
272.177887,0.46434699699999998,6.8200000000000004e-05,1,6808.607,0.46619873299999998,6.8700000000000003e-05,1,6786.0077600000004,0.47185947499999997,6.7999999999999999e-05,1,6939.1099299999996,6844.5748999999996,82.645846800000001,47.715601900000003,6761.9290499999997,6927.2207500000004
272.77722199999999,0.44450168299999998,6.8200000000000004e-05,1,6517.6199900000001,0.44689880700000001,6.8700000000000003e-05,1,6505.0772500000003,0.45267788599999997,6.7999999999999999e-05,1,6657.0277400000004,6559.9083300000002,84.341364799999994,48.694509699999998,6475.5669600000001,6644.2496899999996
273.37655599999999,0.424223935,6.8200000000000004e-05,1,6220.2922900000003,0.426793969,6.8700000000000003e-05,1,6212.4304000000002,0.43268134899999999,6.7999999999999999e-05,1,6362.96101,6265.2278999999999,84.730588999999995,48.9192283,6180.4973099999997,6349.95849
273.97582999999997,0.40366063499999999,6.8200000000000004e-05,1,5918.7776400000002,0.40642525200000001,6.8700000000000003e-05,1,5915.94254,0.41224528199999999,6.7999999999999999e-05,1,6062.4306200000001,5965.7169299999996,83.768504899999996,48.363768800000003,5881.9484300000004,6049.4854400000004
274.57510400000001,0.383952183,6.8200000000000004e-05,1,5629.7974000000004,0.38668878000000001,6.8700000000000003e-05,1,5628.6576400000004,0.39251950899999999,6.7999999999999999e-05,1,5772.3457200000003,5676.9335899999996,82.631294299999993,47.7072,5594.3022899999996,5759.5648799999999
275.17434700000001,0.36592708499999999,6.8200000000000004e-05,1,5365.4997800000001,0.36874543199999998,6.8700000000000003e-05,1,5367.47354,0.37441682100000001,6.7999999999999999e-05,1,5506.1297199999999,5413.0343499999999,80.629000199999993,46.551175000000001,5332.40535,5493.6633499999998
275.77355999999997,0.34960996700000002,6.8200000000000004e-05,1,5126.24586,0.35239519899999999,6.8700000000000003e-05,1,5129.4788799999997,0.35795773600000003,6.7999999999999999e-05,1,5264.0843599999998,5173.2696999999998,78.664415199999993,45.416921299999998,5094.6052799999998,5251.9341100000001
276.37274200000002,0.33538775300000001,6.8200000000000004e-05,1,4917.7089800000003,0.33822455099999998,6.8700000000000003e-05,1,4923.2103500000003,0.34377817700000002,6.7999999999999999e-05,1,5055.5614299999997,4965.49359,78.049523600000001,45.061913500000003,4887.4440599999998,5043.5431099999996
276.971924,0.32331065399999998,6.8200000000000004e-05,1,4740.6254200000003,0.326197291,6.8700000000000003e-05,1,4748.1410599999999,0.33175095199999999,6.7999999999999999e-05,1,4878.6904699999996,4789.1523100000004,77.633314499999997,44.821615000000001,4711.5190000000002,4866.7856300000003
277.57104500000003,0.31358340200000001,6.8200000000000004e-05,1,4597.9970899999998,0.31644773399999998,6.8700000000000003e-05,1,4606.2261200000003,0.32181905,6.7999999999999999e-05,1,4732.6330900000003,4645.61877,75.468860300000003,43.571966799999998,4570.1499100000001,4721.08763
278.17016599999999,0.30579695099999998,6.8200000000000004e-05,1,4483.8262599999998,0.30859398799999999,6.8700000000000003e-05,1,4491.9066599999996,0.31389194799999998,6.7999999999999999e-05,1,4616.0580600000003,4530.59699,74.121651,42.794155099999998,4456.47534,4604.7186400000001
278.769226,0.300014962,6.8200000000000004e-05,1,4399.0463600000003,0.30286635099999998,6.8700000000000003e-05,1,4408.5349500000002,0.30806562199999998,6.7999999999999999e-05,1,4530.3768,4445.9860399999998,73.238370000000003,42.284192599999997,4372.7476699999997,4519.2244099999998
