250.0,2377.2634
250.09999,2376.1628
250.2,2373.0592
250.29999,2371.5828
250.39999,2371.5061
250.5,2369.2999
250.59999,2366.7384
250.7,2367.7667
250.79999,2367.231
250.89999,2364.742
251.0,2363.8694
251.09999,2365.0142
251.2,2363.9855
251.29999,2365.8285
251.39999,2368.5718
251.5,2367.6991
251.59999,2366.3109
251.7,2369.091
251.79999,2369.7993
251.89999,2371.2866
252.0,2373.7885
252.09999,2375.8498
252.2,2376.3586
252.29999,2378.4435
252.39999,2379.7993
252.5,2382.6457
252.59999,2384.518
252.7,2387.4083
252.79999,2390.7067
252.89999,2390.3874
253.0,2396.1442
253.09999,2399.4234
253.2,2402.3312
253.29999,2406.5262
253.39999,2411.4794
253.5,2412.5882
253.59999,2415.7769
253.7,2420.9585
253.79999,2425.9822
253.89999,2430.1555
254.0,2435.0588
254.09999,2439.6322
254.2,2442.1947
254.29999,2446.9508
254.39999,2453.7518
254.5,2458.6633
254.59999,2463.4465
254.7,2469.8622
254.79999,2476.0101
254.89999,2479.3298
255.0,2484.9894
255.09999,2492.7454
255.2,2497.0061
255.29999,2504.8706
255.39999,2512.2594
255.5,2518.5525
255.59999,2524.2097
255.7,2531.4058
255.79999,2536.7525
255.89999,2543.3722
256.0,2552.7785
256.10001,2559.7562
256.19998,2565.0273
256.29999,2573.9064
256.39999,2582.7276
256.5,2589.8798
256.60001,2597.0588
256.69998,2605.0297
256.79999,2615.5701
256.89999,2622.4175
257.0,2629.9893
257.10001,2639.5197
257.19998,2645.807
257.29999,2656.6003
257.39999,2664.8339
257.5,2674.0954
257.60001,2682.4195
257.69998,2692.143
257.79999,2700.5102
257.89999,2710.2074
258.0,2720.1309
258.10001,2732.015
258.19998,2740.2189
258.29999,2749.7898
258.39999,2759.5325
258.5,2769.9976
258.60001,2780.1974
258.69998,2790.6898
258.79999,2802.5379
258.89999,2810.5026
259.0,2822.2161
259.10001,2833.8132
259.19998,2846.013
259.29999,2856.9967
259.39999,2869.7444
259.5,2880.6353
259.60001,2892.2754
259.69998,2904.0646
259.79999,2913.6622
259.89999,2925.7425
260.0,2938.9039
260.10001,2952.7151
260.19998,2964.6744
260.29999,2976.0909
260.39999,2990.7866
260.5,3002.4777
260.60001,3015.3754
260.69998,3030.377
260.79999,3043.8875
260.89999,3055.6447
261.0,3070.0108
261.10001,3084.7628
261.19998,3097.3848
261.29999,3109.856
261.39999,3126.6473
261.5,3140.366
261.60001,3151.93
261.69998,3165.8927
261.79999,3182.3302
261.89999,3196.5506
262.0,3210.8468
262.10001,3226.9006
262.19998,3240.3604
262.29999,3256.4177
262.39999,3273.2852
262.5,3287.6515
262.60001,3299.6757
262.69998,3317.9165
262.79999,3333.4181
262.89999,3348.3288
263.0,3363.0916
263.10001,3383.2428
263.19998,3396.4435
263.29999,3415.5119
263.39999,3433.3815
263.5,3448.868
263.60001,3464.9223
263.69998,3482.5236
263.79999,3498.7677
263.89999,3513.2728
264.0,3533.0307
264.10001,3551.9992
264.19998,3568.0556
264.29999,3585.5947
264.39999,3606.9756
264.5,3623.8507
264.60001,3642.502
264.69998,3661.0609
264.79999,3680.3415
264.89999,3696.2427
265.0,3715.8133
265.10001,3736.293
265.19998,3750.7378
265.29999,3772.2883
265.39999,3792.7839
265.5,3812.2321
265.60001,3828.549
265.69998,3851.5333
265.79999,3869.6887
265.89999,3888.9684
266.0,3909.568
266.10001,3928.9031
266.19998,3946.9838
266.29999,3968.8478
266.39999,3989.0947
266.5,4007.0787
266.60001,4029.2059
266.69998,4052.3364
266.79999,4073.1712
266.89999,4091.5014
267.0,4118.3104
267.10001,4137.7061
267.19998,4159.5394
267.29999,4185.2463
267.39999,4207.7038
267.5,4227.2073
267.60001,4251.5984
267.69998,4274.4237
267.79999,4292.5258
267.89999,4315.1197
268.0,4339.6201
268.10001,4363.2374
268.19998,4382.6591
268.29999,4408.4114
268.39999,4433.4498
268.5,4456.139
268.60001,4480.0363
268.69998,4506.5034
268.79999,4526.1375
268.89999,4553.5774
269.0,4579.3355
269.10001,4600.594
269.19998,4622.8475
269.29999,4650.1679
269.39999,4674.8602
269.5,4696.2025
269.60001,4723.3259
269.69998,4750.2658
269.79999,4775.207
269.89999,4800.2746
270.0,4827.496
270.10001,4849.3101
270.19998,4876.8121
270.29999,4902.4006
270.39999,4929.0136
270.5,4953.1852
270.60001,4979.8227
270.69998,5008.5132
270.79999,5030.8308
270.89999,5059.7738
271.0,5085.6975
271.10001,5114.2133
271.19998,5141.4277
271.29999,5170.4176
271.39999,5199.1313
271.5,5225.7984
271.60001,5254.8442
271.69998,5281.025
271.79999,5308.6602
271.89999,5336.8157
272.0,5367.2654
272.10001,5394.1364
272.19998,5423.9055
272.29999,5449.9709
272.39999,5482.3164
272.5,5509.9516
272.60001,5540.5006
272.69998,5570.2447
272.79999,5601.5676
272.89999,5629.4408
273.0,5658.7461
273.10001,5688.3979
273.19998,5718.6343
273.29999,5751.0468
273.39999,5778.681
273.5,5811.1656
273.60001,5839.7534
273.69998,5871.7242
273.79999,5903.3349
273.89999,5936.0279
274.0,5965.6632
274.10001,5999.4834
274.19998,6029.5996
274.29999,6061.6119
274.39999,6092.8222
274.5,6126.0538
274.60001,6156.7942
274.69998,6187.2808
274.79999,6223.0534
274.89999,6253.6614
275.0,6290.5338
275.10001,6322.269
275.19998,6355.391
275.29999,6387.5479
275.39999,6424.7433
275.5,6456.6541
275.60001,6488.8705
275.69998,6523.844
275.79999,6556.7157
275.89999,6590.517
276.0,6624.7505
276.10001,6660.0853
276.19998,6690.2911
276.29999,6728.0051
276.39999,6763.4296
276.5,6797.904
276.60001,6830.3862
276.69998,6872.2164
276.79999,6904.9958
276.89999,6938.6767
277.0,6975.6365
277.10001,7013.167
277.19998,7049.5431
277.29999,7082.5221
277.39999,7120.851
277.5,7152.3834
277.60001,7190.4774
277.69998,7228.1709
277.79999,7265.6696
277.89999,7301.8541
278.0,7341.2455
278.10001,7377.2326
