Wavelength_nm,value
250,9235.1067000000003
250.09999999999999,9194.8263000000006
250.19999999999999,9155.0216999999993
250.30000000000001,9114.0926999999992
250.40000000000001,9072.8616999999995
250.5,9033.1882999999998
250.59999999999999,8988.9130000000005
250.69999999999999,8947.1450000000004
250.80000000000001,8904.1206999999995
250.90000000000001,8860.9937000000009
251,8815.4382999999998
251.09999999999999,8770.7939999999999
251.19999999999999,8723.8809999999994
251.30000000000001,8679.4500000000007
251.40000000000001,8632.0943000000007
251.5,8586.3757000000005
251.59999999999999,8539.5897000000004
251.69999999999999,8492.9917000000005
251.80000000000001,8446.5262999999995
251.90000000000001,8397.4766999999993
252,8350.884
252.09999999999999,8302.8857000000007
252.19999999999999,8254.6322999999993
252.30000000000001,8204.1656999999996
252.40000000000001,8154.8739999999998
252.5,8102.7057000000004
252.59999999999999,8054.9973
252.69999999999999,8002.9799999999996
252.80000000000001,7954.8046999999997
252.90000000000001,7901.5569999999998
253,7853.8017
253.09999999999999,7803.4840000000004
253.19999999999999,7752.4486999999999
253.30000000000001,7701.2793000000001
253.40000000000001,7649.4993000000004
253.5,7601.3672999999999
253.59999999999999,7548.4627
253.69999999999999,7498.3607000000002
253.80000000000001,7444.2173000000003
253.90000000000001,7394.8626999999997
254,7341.4970000000003
254.09999999999999,7291.1587
254.19999999999999,7238.2613000000001
254.30000000000001,7188.8119999999999
254.40000000000001,7139.2332999999999
254.5,7088.1297000000004
254.59999999999999,7037.5577000000003
254.69999999999999,6986.9537
254.80000000000001,6939.0730000000003
254.90000000000001,6885.8297000000002
255,6837.3906999999999
255.09999999999999,6783.9750000000004
255.19999999999999,6735.9372999999996
255.30000000000001,6684.2973000000002
255.40000000000001,6636.6226999999999
255.5,6586.2493000000004
255.59999999999999,6539.3270000000002
255.69999999999999,6491.6472999999996
255.80000000000001,6443.0297
255.90000000000001,6395.9526999999998
256,6347.4989999999998
256.10000000000002,6302.6080000000002
256.19999999999999,6254.3760000000002
256.30000000000001,6209.9669999999996
256.39999999999998,6160.9152999999997
256.5,6116.7367000000004
256.60000000000002,6070.5697
256.69999999999999,6026.6869999999999
256.80000000000001,5980.6782999999996
256.89999999999998,5939.9413000000004
257,5896.9763000000003
257.10000000000002,5855.1507000000001
257.19999999999999,5813.2650000000003
257.30000000000001,5770.7797
257.39999999999998,5731.6019999999999
257.5,5690.2466999999997
257.60000000000002,5651.8967000000002
257.69999999999999,5610.4290000000001
257.80000000000001,5572.2606999999998
257.89999999999998,5532.5517
258,5495.9736999999996
258.10000000000002,5458.0532999999996
258.19999999999999,5423.1800000000003
258.30000000000001,5387.6607000000004
258.39999999999998,5352.79
258.5,5319.5950000000003
258.60000000000002,5284.0196999999998
258.69999999999999,5252.152
258.80000000000001,5218.2793000000001
258.89999999999998,5187.3900000000003
259,5154.3999999999996
259.10000000000002,5124.4849999999997
259.19999999999999,5092.21
259.30000000000001,5064.6287000000002
259.39999999999998,5034.3816999999999
259.5,5007.4727000000003
259.60000000000002,4979.0646999999999
259.69999999999999,4953.2837
259.80000000000001,4927.3852999999999
259.89999999999998,4901.4147000000003
260,4877.049
260.10000000000002,4851.7393000000002
260.19999999999999,4830.1067000000003
260.30000000000001,4805.3940000000002
260.39999999999998,4783.125
260.5,4760.0209999999997
260.60000000000002,4739.1806999999999
260.69999999999999,4718.0469999999996
260.80000000000001,4699.0569999999998
260.89999999999998,4679.7362999999996
261,4660.7250000000004
261.10000000000002,4642.7583000000004
261.19999999999999,4626.0463
261.30000000000001,4608.7033000000001
261.39999999999998,4591.8639999999996
261.5,4576.9952999999996
261.60000000000002,4561.4350000000004
261.69999999999999,4546.2587000000003
261.80000000000001,4532.0969999999998
261.89999999999998,4518.9152999999997
262,4505.8096999999998
262.10000000000002,4493.1057000000001
262.19999999999999,4481.0770000000002
262.30000000000001,4469.7566999999999
262.39999999999998,4459.402
262.5,4449.7566999999999
262.60000000000002,4438.9993000000004
262.69999999999999,4429.5862999999999
262.80000000000001,4421.7552999999998
262.89999999999998,4412.5042999999996
263,4404.6377000000002
263.10000000000002,4396.5060000000003
263.19999999999999,4389.7479999999996
263.30000000000001,4383.2510000000002
