Wavelength_nm,Absorbance__trans_azobenzene_epsilons_-_Copy,Concentration_M__trans_azobenzene_epsilons_-_Copy,Path_length_cm__trans_azobenzene_epsilons_-_Copy,Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy,Absorbance__trans_azobenzene_epsilons,Concentration_M__trans_azobenzene_epsilons,Path_length_cm__trans_azobenzene_epsilons,Epsilon_M-1_cm-1__trans_azobenzene_epsilons,Absorbance__trans_azobenzene_epsilons_-_Copy__2,Concentration_M__trans_azobenzene_epsilons_-_Copy__2,Path_length_cm__trans_azobenzene_epsilons_-_Copy__2,Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy__2,Epsilon_mean_M-1_cm-1,Epsilon_SD_M-1_cm-1,Epsilon_SEM_M-1_cm-1,Epsilon_lower_nonnegative_M-1_cm-1,Epsilon_upper_nonnegative_M-1_cm-1
579.5,0.43140000000000001,1.01,1,0.42712871299999999,0.43140000000000001,1,1,0.43140000000000001,0.43140000000000001,0.98999999999999999,1,0.43575757599999998,0.43142876299999999,0.0043145033500000003,0.0024909796699999999,0.42711426000000002,0.43574326600000002
579.60000000000002,0.25419999999999998,1.01,1,0.25168316800000001,0.25419999999999998,1,1,0.25419999999999998,0.25419999999999998,0.98999999999999999,1,0.25676767700000003,0.254216948,0.0025422966000000001,0.0014677956199999999,0.251674652,0.25675924500000002
579.70000000000005,0.26350000000000001,1.01,1,0.26089108900000002,0.26350000000000001,1,1,0.26350000000000001,0.26350000000000001,0.98999999999999999,1,0.26616161599999999,0.26351756799999998,0.0026353074499999999,0.00152149546,0.260882261,0.26615287599999998
579.79999999999995,0.24560000000000001,1.01,1,0.24316831699999999,0.24560000000000001,1,1,0.24560000000000001,0.24560000000000001,0.98999999999999999,1,0.24808080800000001,0.245616375,0.0024562865600000002,0.0014181377100000001,0.243160088,0.248072662
579.89999999999998,0.2233,1.01,1,0.22108910900000001,0.2233,1,1,0.2233,0.2233,0.98999999999999999,1,0.22555555599999999,0.22331488799999999,0.0022332605399999999,0.00128937358,0.221081628,0.225548149
580,0.094990000000000005,1.01,1,0.094049505000000005,0.094990000000000005,1,1,0.094990000000000005,0.094990000000000005,0.98999999999999999,1,0.095949494900000001,0.094996333299999999,0.00095001083299999997,0.00054848900999999995,0.094046322500000001,0.095946344099999997
580.10000000000002,0.12180000000000001,1.01,1,0.120594059,0.12180000000000001,1,1,0.12180000000000001,0.12180000000000001,0.98999999999999999,1,0.12303030299999999,0.12180812100000001,0.00121814211,0.00070329467700000004,0.120589979,0.123026263
580.20000000000005,0.13769999999999999,1.01,1,0.13633663400000001,0.13769999999999999,1,1,0.13769999999999999,0.13769999999999999,0.98999999999999999,1,0.13909090900000001,0.13770918100000001,0.00137716067,0.00079510408100000004,0.13633202,0.139086342
580.29999999999995,0.16589999999999999,1.01,1,0.16425742600000001,0.16589999999999999,1,1,0.16589999999999999,0.16589999999999999,0.98999999999999999,1,0.16757575799999999,0.165911061,0.0016591935700000001,0.00095793585399999999,0.164251868,0.167570255
580.39999999999998,0.34189999999999998,1.01,1,0.33851485100000001,0.34189999999999998,1,1,0.34189999999999998,0.34189999999999998,0.98999999999999999,1,0.34535353499999999,0.34192279599999997,0.0034193989199999999,0.0019741908900000001,0.33850339699999998,0.34534219500000002
580.5,0.37590000000000001,1.01,1,0.37217821800000001,0.37590000000000001,1,1,0.37590000000000001,0.37590000000000001,0.98999999999999999,1,0.37969697000000002,0.375925063,0.0037594385900000002,0.0021705128799999998,0.37216562399999997,0.37968450100000001
580.60000000000002,0.2107,1.01,1,0.20861386100000001,0.2107,1,1,0.2107,0.2107,0.98999999999999999,1,0.21282828300000001,0.21071404799999999,0.0021072458399999999,0.0012166189499999999,0.20860680200000001,0.21282129399999999
580.70000000000005,0.317,1.01,1,0.31386138600000002,0.317,1,1,0.317,0.317,0.98999999999999999,1,0.32020201999999998,0.31702113500000001,0.0031703698700000001,0.0018304139,0.313850766,0.32019150499999999
580.79999999999995,0.22070000000000001,1.01,1,0.21851485100000001,0.22070000000000001,1,1,0.22070000000000001,0.22070000000000001,0.98999999999999999,1,0.222929293,0.22071471500000001,0.0022072575099999999,0.0012743607199999999,0.21850745699999999,0.222921972
580.89999999999998,0.059319999999999998,1.01,1,0.058732673300000003,0.059319999999999998,1,1,0.059319999999999998,0.059319999999999998,0.98999999999999999,1,0.059919191900000002,0.059323955099999999,0.00059326921400000001,0.00034252414000000001,0.058730685800000001,0.059917224300000002
581,0.19239999999999999,1.01,1,0.19049505,0.19239999999999999,1,1,0.19239999999999999,0.19239999999999999,0.98999999999999999,1,0.19434343400000001,0.19241282800000001,0.00192422449,0.00111095153,0.19048860300000001,0.19433705200000001
581.10000000000002,0.109,1.01,1,0.107920792,0.109,1,1,0.109,0.109,0.98999999999999999,1,0.11010101,0.109007267,0.0010901271799999999,0.00062938521999999998,0.10791713999999999,0.110097395
581.20000000000005,0.16009999999999999,1.01,1,0.15851485100000001,0.16009999999999999,1,1,0.16009999999999999,0.16009999999999999,0.98999999999999999,1,0.16171717199999999,0.16011067400000001,0.0016011867999999999,0.00092444563099999995,0.158509488,0.16171186100000001
581.29999999999995,0.19320000000000001,1.01,1,0.191287129,0.19320000000000001,1,1,0.19320000000000001,0.19320000000000001,0.98999999999999999,1,0.195151515,0.193212881,0.0019322254199999999,0.00111557087,0.19128065599999999,0.19514510700000001
581.39999999999998,0.06411,1.01,1,0.063475247499999998,0.06411,1,1,0.06411,0.06411,0.98999999999999999,1,0.064757575799999995,0.064114274400000004,0.00064117480200000005,0.000370182445,0.063473099599999999,0.064755449199999995
581.5,0.22600000000000001,1.01,1,0.22376237600000001,0.22600000000000001,1,1,0.22600000000000001,0.22600000000000001,0.98999999999999999,1,0.22828282799999999,0.22601506800000001,0.00226026369,0.00130496385,0.223754804,0.228275332
581.60000000000002,0.1162,1.01,1,0.115049505,0.1162,1,1,0.1162,0.1162,0.98999999999999999,1,0.11737373700000001,0.116207747,0.00116213558,0.00067095928999999998,0.11504561200000001,0.11736988299999999
581.70000000000005,0.08931,1.01,1,0.088425742599999996,0.08931,1,1,0.08931,0.08931,0.98999999999999999,1,0.090212121199999995,0.089315954599999997,0.00089320420500000003,0.00051569168800000005,0.0884227504,0.090209158799999994
581.79999999999995,0.1096,1.01,1,0.108514851,0.1096,1,1,0.1096,0.1096,0.98999999999999999,1,0.110707071,0.109607307,0.0010961278800000001,0.00063284972600000002,0.10851118,0.110703435
581.89999999999998,0.1206,1.01,1,0.119405941,0.1206,1,1,0.1206,0.1206,0.98999999999999999,1,0.121818182,0.120608041,0.0012061407100000001,0.00069636566600000005,0.11940190000000001,0.12181418199999999
582,0.25690000000000002,1.01,1,0.25435643600000002,0.25690000000000002,1,1,0.25690000000000002,0.25690000000000002,0.98999999999999999,1,0.25949494899999997,0.25691712799999999,0.0025692997500000002,0.0014833858999999999,0.25434782900000003,0.25948642799999999
582.10000000000002,0.002944,1.01,1,0.0029148514900000002,0.002944,1,1,0.002944,0.002944,0.98999999999999999,1,0.00297373737,0.0029441962900000002,2.9443434999999999e-05,1.6999175100000001e-05,0.0029147528500000001,0.0029736397199999999
582.20000000000005,0.075579999999999994,1.01,1,0.074831683199999999,0.075579999999999994,1,1,0.075579999999999994,0.075579999999999994,0.98999999999999999,1,0.076343434299999999,0.075585039199999995,0.00075588818500000004,0.000436412247,0.074829150999999997,0.076340927399999994
